,owner,is_accepted,score,last_activity_date,creation_date,answer_id,question_id,content_license,comment,last_edit_date,community_owned_date
294,"{'account_id': 20149872, 'reputation': 31, 'user_id': 14777448, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37014df36545124faf97f1085eb8afe9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Corotyest', 'link': 'https://stackoverflow.com/users/14777448/corotyest'}",True,0,1645489460,1645489460,71214553,71189497,CC BY-SA 4.0,"[{'owner': {'account_id': 24314093, 'reputation': 3, 'user_id': 18255597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/902af280d7f5a7d7d9696139dd08574c?s=256&d=identicon&r=PG', 'display_name': 'fireboy3100', 'link': 'https://stackoverflow.com/users/18255597/fireboy3100'}, 'edited': False, 'score': 0, 'creation_date': 1648919354, 'post_id': 71214553, 'comment_id': 126746980, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 24314093, 'reputation': 3, 'user_id': 18255597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/902af280d7f5a7d7d9696139dd08574c?s=256&d=identicon&r=PG', 'display_name': 'fireboy3100', 'link': 'https://stackoverflow.com/users/18255597/fireboy3100'}, 'edited': False, 'score': 0, 'creation_date': 1648919302, 'post_id': 71214553, 'comment_id': 126746968, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 20149872, 'reputation': 31, 'user_id': 14777448, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37014df36545124faf97f1085eb8afe9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Corotyest', 'link': 'https://stackoverflow.com/users/14777448/corotyest'}, 'edited': False, 'score': 0, 'creation_date': 1645489512, 'post_id': 71214553, 'comment_id': 125880197, 'content_license': 'CC BY-SA 4.0'}]",,
295,"{'user_type': 'does_not_exist', 'display_name': 'user18260404'}",True,0,1645381368,1645380902,71197344,71186391,CC BY-SA 4.0,[],1645381368.0,
296,"{'account_id': 3741051, 'reputation': 113233, 'user_id': 3110834, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/777326f9f1ab58d98d927662f028944e?s=256&d=identicon&r=PG', 'display_name': 'Reza Aghaei', 'link': 'https://stackoverflow.com/users/3110834/reza-aghaei'}",True,5,1650035280,1650034355,71885536,71174736,CC BY-SA 4.0,[],1650035280.0,
297,"{'account_id': 12647734, 'reputation': 145, 'user_id': 9192925, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1535842399832996/picture?type=large', 'display_name': 'Morgan Tartreau', 'link': 'https://stackoverflow.com/users/9192925/morgan-tartreau'}",False,0,1645111455,1645111455,71160847,71156143,CC BY-SA 4.0,[],,
298,"{'account_id': 4145492, 'reputation': 8225, 'user_id': 3399356, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TwXJm.jpg?s=256&g=1', 'display_name': 'Slava Rozhnev', 'link': 'https://stackoverflow.com/users/3399356/slava-rozhnev'}",False,0,1645101587,1645101587,71158303,71156143,CC BY-SA 4.0,[],,
299,"{'account_id': 3407423, 'reputation': 24824, 'user_id': 2858170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4263428b9b0e0aed365e264c7a2b044?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piglet', 'link': 'https://stackoverflow.com/users/2858170/piglet'}",False,3,1645084438,1645084438,71154265,71149907,CC BY-SA 4.0,"[{'owner': {'account_id': 24281398, 'reputation': 11, 'user_id': 18227863, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiaYj-w6IUJrrU3wHr40nQ2XpKJb5t2BICMXPcb=k-s256', 'display_name': 'DoTheDarkoSwing', 'link': 'https://stackoverflow.com/users/18227863/dothedarkoswing'}, 'edited': False, 'score': 0, 'creation_date': 1645139151, 'post_id': 71154265, 'comment_id': 125798735, 'content_license': 'CC BY-SA 4.0'}]",,
300,"{'account_id': 24281344, 'reputation': 1, 'user_id': 18227820, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0cda3b29c0396b5a17ea9c68b8c26ed?s=256&d=identicon&r=PG', 'display_name': 'AeteRnuM', 'link': 'https://stackoverflow.com/users/18227820/aeternum'}",False,0,1645118758,1645051199,71150186,71149907,CC BY-SA 4.0,"[{'owner': {'account_id': 9999747, 'reputation': 4252, 'user_id': 7396148, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yIsr8.jpg?s=256&g=1', 'display_name': 'Nifim', 'link': 'https://stackoverflow.com/users/7396148/nifim'}, 'edited': False, 'score': 0, 'creation_date': 1645054816, 'post_id': 71150186, 'comment_id': 125772072, 'content_license': 'CC BY-SA 4.0'}]",1645118758.0,
301,"{'account_id': 24281498, 'reputation': 11, 'user_id': 18227946, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/ed5f9ba05a27a7d9843c7a72546fe0fc?s=256&d=identicon&r=PG', 'display_name': 'user18227946', 'link': 'https://stackoverflow.com/users/18227946/user18227946'}",False,0,1645049627,1645049627,71149943,71149907,CC BY-SA 4.0,"[{'owner': {'account_id': -1, 'reputation': 1, 'user_id': -1, 'user_type': 'moderator', 'profile_image': 'https://www.gravatar.com/avatar/a007be5a61f6aa8f3e85ae2fc18dd66e?s=256&d=identicon&r=PG', 'display_name': 'Community', 'link': 'https://stackoverflow.com/users/-1/community'}, 'edited': False, 'score': 0, 'creation_date': 1645094879, 'post_id': 71149943, 'comment_id': 125781895, 'content_license': 'CC BY-SA 4.0'}]",,
302,"{'account_id': 23445215, 'reputation': 3, 'user_id': 17502128, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/m1iIk.png?s=256&g=1', 'display_name': 'Whoman', 'link': 'https://stackoverflow.com/users/17502128/whoman'}",False,0,1650903871,1650903871,72002726,71134223,CC BY-SA 4.0,[],,
303,"{'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}",False,0,1644966644,1644966644,71134554,71134223,CC BY-SA 4.0,[],,
304,"{'account_id': 21293261, 'reputation': 128, 'user_id': 15670122, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/izv1q.gif?s=256&g=1', 'display_name': 'Iliannnn', 'link': 'https://stackoverflow.com/users/15670122/iliannnn'}",False,0,1645268846,1645268846,71184427,71123241,CC BY-SA 4.0,[],,
305,"{'account_id': 21762263, 'reputation': 76, 'user_id': 16066673, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3JYOk.jpg?s=256&g=1', 'display_name': 'eenNaampje', 'link': 'https://stackoverflow.com/users/16066673/eennaampje'}",True,0,1644865132,1644865132,71116979,71116435,CC BY-SA 4.0,"[{'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1644875372, 'post_id': 71116979, 'comment_id': 125716770, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 23445215, 'reputation': 3, 'user_id': 17502128, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/m1iIk.png?s=256&g=1', 'display_name': 'Whoman', 'link': 'https://stackoverflow.com/users/17502128/whoman'}, 'edited': False, 'score': 0, 'creation_date': 1644868852, 'post_id': 71116979, 'comment_id': 125714796, 'content_license': 'CC BY-SA 4.0'}]",,
306,"{'account_id': 1021725, 'reputation': 8800, 'user_id': 1031887, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/7a9c45f5d57f8aeb334fcf62fc5ef79c?s=256&d=identicon&r=PG', 'display_name': 'phatfingers', 'link': 'https://stackoverflow.com/users/1031887/phatfingers'}",True,0,1644866800,1644866800,71117246,71107114,CC BY-SA 4.0,[],,
307,"{'account_id': 3407423, 'reputation': 24824, 'user_id': 2858170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4263428b9b0e0aed365e264c7a2b044?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piglet', 'link': 'https://stackoverflow.com/users/2858170/piglet'}",False,0,1644825590,1644825590,71108662,71107114,CC BY-SA 4.0,"[{'owner': {'account_id': 1021725, 'reputation': 8800, 'user_id': 1031887, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/7a9c45f5d57f8aeb334fcf62fc5ef79c?s=256&d=identicon&r=PG', 'display_name': 'phatfingers', 'link': 'https://stackoverflow.com/users/1031887/phatfingers'}, 'edited': False, 'score': 0, 'creation_date': 1644846778, 'post_id': 71108662, 'comment_id': 125706482, 'content_license': 'CC BY-SA 4.0'}]",,
308,"{'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}",True,0,1644728326,1644728326,71098034,71095242,CC BY-SA 4.0,[],,
309,"{'account_id': 24217864, 'reputation': 84, 'user_id': 18173471, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/333014886e756996e752e3e6d200d496?s=256&d=identicon&r=PG', 'display_name': 'andys', 'link': 'https://stackoverflow.com/users/18173471/andys'}",False,0,1644646914,1644646914,71089472,71089257,CC BY-SA 4.0,[],,
310,"{'account_id': 3407423, 'reputation': 24824, 'user_id': 2858170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4263428b9b0e0aed365e264c7a2b044?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piglet', 'link': 'https://stackoverflow.com/users/2858170/piglet'}",False,0,1644480116,1644480116,71061596,71057069,CC BY-SA 4.0,"[{'owner': {'account_id': 3407423, 'reputation': 24824, 'user_id': 2858170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4263428b9b0e0aed365e264c7a2b044?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piglet', 'link': 'https://stackoverflow.com/users/2858170/piglet'}, 'reply_to_user': {'account_id': 24208570, 'reputation': 1, 'user_id': 18165425, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjbhX--QDSsGkyK7Fn5te0q4A44tSjuWQvdRF4ijA=k-s256', 'display_name': 'bbsene1', 'link': 'https://stackoverflow.com/users/18165425/bbsene1'}, 'edited': False, 'score': 0, 'creation_date': 1644529598, 'post_id': 71061596, 'comment_id': 125638333, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 3407423, 'reputation': 24824, 'user_id': 2858170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4263428b9b0e0aed365e264c7a2b044?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piglet', 'link': 'https://stackoverflow.com/users/2858170/piglet'}, 'reply_to_user': {'account_id': 24208570, 'reputation': 1, 'user_id': 18165425, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjbhX--QDSsGkyK7Fn5te0q4A44tSjuWQvdRF4ijA=k-s256', 'display_name': 'bbsene1', 'link': 'https://stackoverflow.com/users/18165425/bbsene1'}, 'edited': False, 'score': 0, 'creation_date': 1644529398, 'post_id': 71061596, 'comment_id': 125638289, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 24208570, 'reputation': 1, 'user_id': 18165425, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjbhX--QDSsGkyK7Fn5te0q4A44tSjuWQvdRF4ijA=k-s256', 'display_name': 'bbsene1', 'link': 'https://stackoverflow.com/users/18165425/bbsene1'}, 'edited': False, 'score': 0, 'creation_date': 1644529092, 'post_id': 71061596, 'comment_id': 125638207, 'content_license': 'CC BY-SA 4.0'}]",,
311,"{'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}",False,1,1644445488,1644445488,71057569,71055479,CC BY-SA 4.0,[],,
312,"{'account_id': 3407423, 'reputation': 24824, 'user_id': 2858170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4263428b9b0e0aed365e264c7a2b044?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piglet', 'link': 'https://stackoverflow.com/users/2858170/piglet'}",False,1,1644425877,1644425877,71053675,71051745,CC BY-SA 4.0,[],,
313,"{'account_id': 3407423, 'reputation': 24824, 'user_id': 2858170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4263428b9b0e0aed365e264c7a2b044?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piglet', 'link': 'https://stackoverflow.com/users/2858170/piglet'}",False,0,1644393115,1644393115,71045755,71044566,CC BY-SA 4.0,"[{'owner': {'account_id': 3407423, 'reputation': 24824, 'user_id': 2858170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4263428b9b0e0aed365e264c7a2b044?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piglet', 'link': 'https://stackoverflow.com/users/2858170/piglet'}, 'reply_to_user': {'account_id': 23907979, 'reputation': 11, 'user_id': 17905302, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyPK8XK9BBPDaqXVafxLsfw7OixNPbradt7PNEu=k-s256', 'display_name': 'Denhemmelige2', 'link': 'https://stackoverflow.com/users/17905302/denhemmelige2'}, 'edited': False, 'score': 0, 'creation_date': 1644423526, 'post_id': 71045755, 'comment_id': 125604285, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 23907979, 'reputation': 11, 'user_id': 17905302, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyPK8XK9BBPDaqXVafxLsfw7OixNPbradt7PNEu=k-s256', 'display_name': 'Denhemmelige2', 'link': 'https://stackoverflow.com/users/17905302/denhemmelige2'}, 'edited': False, 'score': 0, 'creation_date': 1644421514, 'post_id': 71045755, 'comment_id': 125603349, 'content_license': 'CC BY-SA 4.0'}]",,
314,"{'account_id': 21917214, 'reputation': 36, 'user_id': 16200945, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiiIurZOZdnSpY3IgZEOVujqzHNL8gLgR7xkGWWzw=k-s256', 'display_name': 'Inkthirsty', 'link': 'https://stackoverflow.com/users/16200945/inkthirsty'}",False,0,1644789803,1644789803,71105244,71003552,CC BY-SA 4.0,"[{'owner': {'account_id': 24168595, 'reputation': 9, 'user_id': 18130994, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjlgg66ELnTipJdDk08pFaYwpgqM-Ufpb6WCqABZA=k-s256', 'display_name': 'that guy', 'link': 'https://stackoverflow.com/users/18130994/that-guy'}, 'edited': False, 'score': 0, 'creation_date': 1645062463, 'post_id': 71105244, 'comment_id': 125773473, 'content_license': 'CC BY-SA 4.0'}]",,
315,"{'account_id': 21036427, 'reputation': 53, 'user_id': 15459779, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2adfe7f8acf4f2d066b97e987c48c1a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'uknonot', 'link': 'https://stackoverflow.com/users/15459779/uknonot'}",False,0,1644193278,1644193278,71012281,71002356,CC BY-SA 4.0,[],,
316,"{'account_id': 22183793, 'reputation': 162, 'user_id': 16427076, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiFpPTMzUiMvnaF9GVEVZjr_CtYCVUxOn1oJcM1=k-s256', 'display_name': 'Cmb', 'link': 'https://stackoverflow.com/users/16427076/cmb'}",False,1,1644495922,1644495922,71065072,70998221,CC BY-SA 4.0,"[{'owner': {'account_id': 22183793, 'reputation': 162, 'user_id': 16427076, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiFpPTMzUiMvnaF9GVEVZjr_CtYCVUxOn1oJcM1=k-s256', 'display_name': 'Cmb', 'link': 'https://stackoverflow.com/users/16427076/cmb'}, 'edited': False, 'score': 0, 'creation_date': 1644517838, 'post_id': 71065072, 'comment_id': 125634490, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1644509765, 'post_id': 71065072, 'comment_id': 125631249, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 22183793, 'reputation': 162, 'user_id': 16427076, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiFpPTMzUiMvnaF9GVEVZjr_CtYCVUxOn1oJcM1=k-s256', 'display_name': 'Cmb', 'link': 'https://stackoverflow.com/users/16427076/cmb'}, 'reply_to_user': {'account_id': 21702796, 'reputation': 84, 'user_id': 16015742, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8932904ee6b0f739a653675a5b7bd34e?s=256&d=identicon&r=PG', 'display_name': 'Buzzyy', 'link': 'https://stackoverflow.com/users/16015742/buzzyy'}, 'edited': False, 'score': 0, 'creation_date': 1644496927, 'post_id': 71065072, 'comment_id': 125625535, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 21702796, 'reputation': 84, 'user_id': 16015742, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8932904ee6b0f739a653675a5b7bd34e?s=256&d=identicon&r=PG', 'display_name': 'Buzzyy', 'link': 'https://stackoverflow.com/users/16015742/buzzyy'}, 'edited': False, 'score': 0, 'creation_date': 1644496606, 'post_id': 71065072, 'comment_id': 125625395, 'content_license': 'CC BY-SA 4.0'}]",,
317,"{'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}",True,1,1644443985,1644345417,71039140,70998221,CC BY-SA 4.0,"[{'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'reply_to_user': {'account_id': 21702796, 'reputation': 84, 'user_id': 16015742, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8932904ee6b0f739a653675a5b7bd34e?s=256&d=identicon&r=PG', 'display_name': 'Buzzyy', 'link': 'https://stackoverflow.com/users/16015742/buzzyy'}, 'edited': False, 'score': 0, 'creation_date': 1644444031, 'post_id': 71039140, 'comment_id': 125611900, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 21702796, 'reputation': 84, 'user_id': 16015742, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8932904ee6b0f739a653675a5b7bd34e?s=256&d=identicon&r=PG', 'display_name': 'Buzzyy', 'link': 'https://stackoverflow.com/users/16015742/buzzyy'}, 'edited': False, 'score': 0, 'creation_date': 1644393486, 'post_id': 71039140, 'comment_id': 125591932, 'content_license': 'CC BY-SA 4.0'}]",1644443985.0,
318,"{'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}",False,1,1644037883,1644032179,70995096,70994516,CC BY-SA 4.0,"[{'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1644038032, 'post_id': 70995096, 'comment_id': 125504874, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 24160318, 'reputation': 1, 'user_id': 18123948, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzyK2G2kSlKbCTiDkL0xvmXvP3_iFm3CfsIiDKc=k-s256', 'display_name': 'rip_eliel', 'link': 'https://stackoverflow.com/users/18123948/rip-eliel'}, 'edited': False, 'score': 0, 'creation_date': 1644034163, 'post_id': 70995096, 'comment_id': 125504556, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 18985503, 'reputation': 106, 'user_id': 13855913, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ynVvX.jpg?s=256&g=1', 'display_name': 'nezzled', 'link': 'https://stackoverflow.com/users/13855913/nezzled'}, 'edited': False, 'score': 1, 'creation_date': 1644033621, 'post_id': 70995096, 'comment_id': 125504513, 'content_license': 'CC BY-SA 4.0'}]",1644037883.0,
